Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Revenue_per_Month,Average_Monthly_Charges,Charges_Evolution,Total_Services,Contract_Risk_Score,Payment_Risk_Score,Service_Dependency_Score,Loyalty_Adjusted_Value,Gender_Encoded,Contract_Encoded,Payment Method_Encoded,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Value_Segment_Low,Value_Segment_Medium,Value_Segment_High,Value_Segment_Premium
Female,No,Yes,Yes,0.33125677888830296,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1.3785487068784168,0.8610716475472054,No,1.3854320314144675,1.3854320314144675,-0.1723248826464017,6,3,3,1.4846416533919846,1.2053116550250809,0,0,2,False,True,False,False,False,False,True
Female,No,No,No,0.2274474701920327,Yes,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.202082466229256,0.7482371304810527,No,1.2872462665797402,1.2872462665797402,-1.0914064957682348,4,3,3,0.9616197424503081,1.0646239269273134,0,0,2,False,True,False,False,False,False,True
Female,No,Yes,Yes,-0.3939629350220116,Yes,No,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),-0.2926904995895933,-0.2769172646923501,No,-0.3316267852890272,-0.3316267852890272,0.45440573928157935,3,3,1,-0.06576177140825509,-0.12426082822958662,0,0,1,True,False,False,False,True,False,False
Female,No,Yes,Yes,1.225749465996001,Yes,No,No,Yes,No,No,No,No,One year,No,Credit card (automatic),-0.45296662683034794,0.7750636776604447,No,-0.42920710271054596,-0.42920710271054596,-0.2646654342845725,2,2,1,-0.5152207685066297,0.25800419340373887,0,1,1,True,False,False,False,True,False,False
Female,No,No,No,-0.855590292170263,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),-1.523670234202414,-1.2534181955077992,No,-1.624556951729931,-1.624556951729931,1.0744179247825445,1,3,1,-1.055012658184437,-1.3308152040595138,0,0,0,False,False,True,True,False,False,False
Male,No,No,No,-1.265129684232389,Yes,Yes,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,0.8598443567806247,-0.8273592470787253,No,0.8990540377158178,0.8990540377158178,-0.5172021423388773,3,3,3,0.32025948200819615,-0.23673995235581372,1,0,2,False,True,False,False,False,False,True
Male,Yes,Yes,Yes,1.0035217061831987,Yes,Yes,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),0.8341425261130827,1.1722846266844045,No,0.7836115817524659,0.7836115817524659,0.5599829461540897,4,2,1,0.32025948200819615,1.1241551018199132,1,1,0,False,True,False,False,False,True,False
Male,No,No,No,1.0544463149444097,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,0.4838522017159699,1.104710410164558,No,0.5151015859504557,0.5151015859504557,-0.396596163113108,6,2,2,1.4846416533919846,0.9126979721231308,1,1,3,True,False,False,False,False,True,False
Male,No,No,No,-1.6443435132739284,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.5218780877722786,-1.9209877759458682,No,-1.5215631767961955,-1.5215631767961955,-0.009353913158557138,1,3,2,-1.055012658184437,-1.9781171892038607,1,0,3,False,False,True,True,False,False,False
Female,No,Yes,Yes,0.042081316289010746,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.509341971558944,-0.6017072036398515,No,-1.4919443298270356,-1.4919443298270356,-0.19017717861164815,1,1,2,-1.055012658184437,-1.0308576976783588,0,2,3,False,False,True,True,False,False,False
Male,Yes,Yes,Yes,1.2018960208524838,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,1.674353278045482,1.6428540526626312,No,1.7557300827985094,1.7557300827985094,-1.0949158834834343,7,2,3,1.7144859800593935,1.6782833660330392,1,1,2,False,True,False,False,False,False,True
Male,No,No,No,-0.49640806157178985,Yes,Yes,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0.7665957970592538,-0.06726818612597887,No,0.6051442102460154,0.6051442102460154,1.915662481413846,3,3,1,0.32025948200819615,0.44992149487613237,1,0,0,False,True,False,False,False,True,False
Female,No,No,No,0.5253569523962796,Yes,Yes,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0.5583837081419177,0.707182394827496,No,0.4441303121714814,0.4441303121714814,1.3426639273240408,2,3,1,-0.5152207685066297,0.8008534393090211,0,0,1,False,True,False,False,False,True,False
Male,No,Yes,No,1.0291015436184652,No,No phone service,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,-0.6633260585081779,0.5452978505196598,No,-0.6313513604476813,-0.6313513604476813,-0.3514827436579083,2,3,3,-0.06576177140825509,0.03656398943518396,1,0,2,True,False,False,False,True,False,False
Female,No,No,Yes,0.7896116774472571,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),0.20209765995248283,0.8026725973309445,No,0.21214121289870858,0.21214121289870858,-0.13229392411086047,1,1,1,-1.055012658184437,0.6482034428894397,0,2,1,False,True,False,False,True,False,False
Male,No,Yes,Yes,-0.3939629350220116,No,No phone service,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),-0.6582535598164428,-0.37609332923770417,No,-0.5842406614583217,-0.5842406614583217,-0.8219794682876469,3,2,1,-0.06576177140825509,-0.38448485597016385,1,1,1,True,False,False,False,True,False,False
Male,No,Yes,Yes,-1.0820895629741363,Yes,No,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,-0.4999160931275362,-0.9407132425682495,No,-0.4942973418504103,-0.4942973418504103,-0.057146235049487216,2,3,3,-0.5152207685066297,-0.6967185951337749,1,0,2,True,False,False,False,True,False,False
Male,Yes,Yes,No,0.8173214745000715,No,No phone service,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),-1.172462808916203,0.05220344271855618,No,-1.2002498888629616,-1.2002498888629616,0.3120785028511773,1,3,1,-1.734549940760439,-0.49387749431111955,1,0,1,True,False,False,True,False,False,False
Male,No,Yes,No,0.7615992724386251,Yes,No,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),0.6876427455917057,0.992904086280598,No,0.7624249109869502,0.7624249109869502,-0.9219003010051862,3,3,1,0.32025948200819615,0.9593298186981964,1,0,1,False,True,False,False,False,True,False
Male,No,Yes,No,1.0291015436184652,Yes,Yes,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,0.1611808529699374,0.945486425951414,No,0.17194513221282848,0.17194513221282848,-0.1387632908151853,4,2,2,0.6591623031757442,0.6842745183192359,1,1,3,True,False,False,False,True,False,False
Male,Yes,No,No,0.7896116774472571,Yes,Yes,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0.20209765995248283,0.7813103888731993,No,0.1606234572761755,0.1606234572761755,0.4757558730693721,4,3,1,0.6591623031757442,0.6482034428894397,1,0,0,True,False,False,False,True,False,False
Female,No,Yes,Yes,1.0291015436184652,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.484315639580552,-0.04198247382541101,No,-1.4410280341725672,-1.4410280341725672,-0.4639985849103193,1,1,2,-1.055012658184437,-0.8176591959640002,0,2,3,False,False,True,True,False,False,False
Male,No,No,No,-0.3451032456934132,Yes,Yes,No,No,No,No,No,No,Month-to-month,No,Mailed check,0.32616606215262306,0.013966431307161848,No,0.4193821103592527,0.4193821103592527,-1.1063529256465137,1,3,2,-1.055012658184437,0.29120974769931257,1,0,3,False,True,False,False,False,True,False
Male,No,No,No,-0.788710798441481,Yes,Yes,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.35548245169914744,-0.38089125227142534,No,0.4702837048361196,0.4702837048361196,-1.3584461092873905,1,3,3,-1.055012658184437,0.02624667961505466,1,0,2,False,True,False,False,False,True,False
Male,No,Yes,No,-0.5503008566685879,Yes,No,No,No,No,No,No,No,One year,No,Electronic check,-0.6531822889870187,-0.5093943766273471,No,-0.610968113311119,-0.610968113311119,-0.4666286147365525,1,2,3,-1.055012658184437,-0.45330828118960037,1,1,2,True,False,False,False,True,False,False
Male,No,No,No,0.33125677888830296,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-1.4540062283193163,-0.4500965223452117,No,-1.499783575213905,-1.499783575213905,0.4898310368344684,1,1,1,-1.055012658184437,-0.9026809459725453,1,2,0,False,False,True,True,False,False,False
Male,No,Yes,Yes,-0.9262870364473353,Yes,No,No,No,No,No,No,No,One year,Yes,Mailed check,-0.692093623106278,-0.8606314174768063,No,-0.6993471161566024,-0.6993471161566024,0.09130780667990032,1,2,2,-1.055012658184437,-0.6984997176164923,1,1,3,True,False,False,False,True,False,False
Male,No,Yes,Yes,-0.3451032456934132,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),-1.5039740778658233,-0.8600247117388475,No,-1.533570623525566,-1.533570623525566,0.3113205983725321,1,2,1,-1.055012658184437,-1.1258578203357787,1,1,0,False,False,True,True,False,False,False
Female,No,Yes,Yes,1.0544463149444097,Yes,Yes,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),0.9720984295883314,1.3051992265608174,No,1.0543029395282784,1.0543029395282784,-1.03437869179171,4,2,1,0.6591623031757442,1.2242558584106613,0,1,0,False,True,False,False,False,False,True
Female,No,No,No,-1.0820895629741363,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.5218780877722786,-1.331523815534141,No,-1.4787619586214489,-1.4787619586214489,-0.46213079980196115,1,1,2,-1.055012658184437,-1.443082162234261,0,2,3,False,False,True,True,False,False,False
Female,No,No,Yes,-0.29764816640317676,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,0.383146789248574,0.007806671960487027,No,0.2683808890498848,0.2683808890498848,1.3507955801151512,5,3,2,0.9616197424503081,0.349828241160214,0,0,3,True,False,False,False,False,True,False
Male,No,Yes,Yes,0.8718687965981413,Yes,Yes,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),-0.0013859978761534926,0.7913468295402922,No,0.05554783536176672,0.05554783536176672,-0.6645133987259244,4,2,1,0.32025948200819615,0.5265908296940318,1,1,0,True,False,False,False,True,False,False
Male,Yes,Yes,No,1.3421984579098853,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),1.462570615521548,1.6514597954268175,No,1.4699013297676145,1.4699013297676145,-0.18471883860404917,6,1,1,1.4846416533919846,1.5987699853871211,1,2,0,False,True,False,False,False,False,True
Female,No,Yes,No,1.0544463149444097,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),1.502152119651855,1.4509898649737756,No,1.4909290669682331,1.4909290669682331,0.03725424807783456,6,1,1,1.4846416533919846,1.535994962457345,0,2,1,False,True,False,False,False,False,True
Female,No,No,Yes,-0.6062228409923245,Yes,No,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,-0.35600842591734777,-0.43889113657864964,No,-0.29534754549351006,-0.29534754549351006,-0.687158366718013,3,3,2,-0.06576177140825509,-0.27674918134517495,0,0,3,True,False,False,False,True,False,False
Female,No,Yes,Yes,-1.169363051421521,Yes,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),0.18901004675159058,-0.8997937999313309,No,-0.0034249358574418736,-0.0034249358574418736,2.2838734555489837,1,3,1,-1.055012658184437,-0.41230570268174344,0,0,1,False,True,False,False,True,False,False
Male,No,Yes,Yes,-0.6062228409923245,Yes,No,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,1.0632812927783348,-0.014749683271929624,No,1.237754617125451,1.237754617125451,-2.128689817164311,4,3,3,0.9616197424503081,0.5271623089450307,1,0,2,False,True,False,False,False,False,True
Male,No,No,No,0.3978215085741403,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),0.8582384759466447,0.7548689090418905,No,0.8603260105407696,0.8603260105407696,-0.07598036294222459,7,2,1,1.7144859800593935,0.937864977099527,1,1,0,True,False,False,False,False,False,True
Male,No,Yes,No,1.1535903811689474,Yes,No,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.30660750851946966,1.096773174129329,No,0.334557916869248,0.334557916869248,-0.34706947475726185,2,3,2,-0.5152207685066297,0.8180085864342085,1,0,3,False,True,False,False,False,True,False
Female,No,Yes,No,1.0795619815622108,Yes,Yes,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),0.9785036964569618,1.2849309830883062,No,0.9470196796597458,0.9470196796597458,0.3209320529384212,4,1,1,0.6591623031757442,1.2354756269416598,0,2,0,False,True,False,False,False,False,True
Male,No,No,No,0.0028558511020371257,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-1.5272554898981345,-0.6285055290120231,No,-1.497709788253209,-1.497709788253209,-0.31901771105351256,1,2,2,-1.055012658184437,-1.061170239398451,1,1,3,False,False,True,True,False,False,False
Male,No,Yes,No,-0.07808393064536283,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.5147126920136147,-0.6770709963455945,No,-1.500662259335142,-1.500662259335142,-0.15485828226947773,1,1,2,-1.055012658184437,-1.0659084686387488,1,2,3,False,False,True,True,False,False,False
Male,No,Yes,No,-0.3939629350220116,No,No phone service,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,-0.3176654125102318,-0.26651994211344143,No,-0.3036602858016663,-0.3036602858016663,-0.15751745643582232,4,2,3,0.6591623031757442,-0.14120287523459452,1,1,2,True,False,False,False,True,False,False
Female,No,No,Yes,0.0028558511020371257,No,No phone service,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,-1.1602806754796382,-0.38072678220470824,No,-1.143199815430517,-1.143199815430517,-0.18102075514846608,1,3,2,-1.734549940760439,-0.6702790901701007,0,0,3,True,False,False,True,False,False,False
Male,No,No,No,0.8447376593843661,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.2562080690663708,1.2200270789747392,No,1.2541748258537364,1.2541748258537364,-0.05494242563556026,5,3,3,1.235007287882481,1.3280374012387908,1,0,2,False,True,False,False,False,False,True
Male,No,No,No,-1.6443435132739284,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.4950338115046007,-1.9117416854096105,No,-1.4946029119886597,-1.4946029119886597,-0.009353913158557138,1,3,2,-1.055012658184437,-1.9628272612584918,1,0,3,False,False,True,True,False,False,False
Female,No,No,No,-0.2065338862520684,No,No phone service,Yes,No,No,Yes,No,No,Two year,No,Mailed check,-0.9769834404815135,-0.3940675812340299,No,-0.9208771533753706,-0.9208771533753706,-0.6108083771041705,2,1,2,-1.055012658184437,-0.5683470815253076,0,2,3,True,False,False,True,False,False,False
Female,No,Yes,No,1.225749465996001,Yes,Yes,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),1.3404514491392516,1.4802178244943627,No,1.209135592027497,1.209135592027497,1.529205885658469,5,2,1,1.235007287882481,1.4944374695921816,0,1,0,False,True,False,False,False,False,True
Female,No,Yes,Yes,0.616648945723346,Yes,No,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),-0.26275274499921164,0.4605351110490788,No,-0.3036092018374627,-0.3036092018374627,0.47661972220103827,3,3,1,-0.06576177140825509,0.2634997944037137,0,0,0,True,False,False,False,True,False,False
Male,No,Yes,Yes,1.2961659146483886,No,No phone service,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,-0.12679785084696976,0.9554856574179171,No,-0.1666278971250873,-0.1666278971250873,0.46323541076223823,5,2,3,0.9616197424503081,0.5347371461112654,1,1,2,True,False,False,False,True,False,False
Male,No,Yes,Yes,0.9516316749382007,Yes,No,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),-0.1449960079253679,0.7820873549767344,No,-0.08035194385319369,-0.08035194385319369,-0.7442317607208414,4,1,1,0.32025948200819615,0.4405227484037376,1,2,0,True,False,False,False,True,False,False
Female,No,Yes,Yes,0.67564931447137,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,1.147890874439329,1.06775893065818,No,1.174651230338933,1.174651230338933,-0.3921271173276766,5,1,2,0.9616197424503081,1.2081359677961125,0,2,3,False,True,False,False,False,False,True
Female,No,Yes,Yes,1.1291286375321483,Yes,No,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),-0.44961670161474576,0.7160054234618448,No,-0.4321875896929746,-0.4321875896929746,-0.19279284856281464,2,1,1,-0.5152207685066297,0.24035830973324426,0,2,0,True,False,False,False,True,False,False
Male,No,No,No,-0.7251211853549012,Yes,No,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,-0.10861165734076542,-0.4653480430601647,No,-0.05235612356801402,-0.05235612356801402,-0.6504341007370419,4,3,3,0.32025948200819615,-0.1926567562685242,1,0,2,True,False,False,False,True,False,False
Male,No,Yes,Yes,-0.49640806157178985,Yes,Yes,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),-0.14996123322280847,-0.31684181021981217,No,-0.21019787929272207,-0.21019787929272207,0.7032209390106504,3,3,1,-0.06576177140825509,-0.0825808817809802,1,0,0,True,False,False,False,True,False,False
Male,No,Yes,No,1.3421984579098853,No,No phone service,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,0.016720546225468466,1.0929163564281401,No,0.05682730881829501,0.05682730881829501,-0.4718380869785557,6,1,3,1.235007287882481,0.6538811095972215,1,2,2,True,False,False,False,True,False,False
Female,No,Yes,Yes,-1.0820895629741363,Yes,No,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,-0.3093377119219265,-0.8462124253705385,No,-0.1646771564198204,-0.1646771564198204,-1.639310457185036,2,3,3,-0.06576177140825509,-0.5854321573594309,0,0,2,True,False,False,False,True,False,False
Male,No,Yes,Yes,1.1291286375321483,Yes,Yes,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,0.8823199578447992,1.2964600702386273,No,0.8835978636838928,0.8835978636838928,-0.06790611580813537,3,2,3,0.32025948200819615,1.1900984035398872,1,1,2,False,True,False,False,False,False,True
Female,No,Yes,Yes,-0.3451032456934132,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.3247704149042085,-0.7446572940996027,No,-1.369649164241496,-1.369649164241496,0.49097026307807845,1,1,2,-1.055012658184437,-0.9376053851633338,0,2,3,False,False,True,True,False,False,False
Female,No,Yes,No,0.5866035512089037,No,No phone service,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),-1.0148537214566686,0.07578488377694192,No,-0.9785139777109397,-0.9785139777109397,-0.39273925341467897,2,3,1,-1.055012658184437,-0.3828555972162545,0,0,0,True,False,False,True,False,False,False
Female,No,No,No,-0.49640806157178985,No,No phone service,Yes,Yes,Yes,Yes,No,No,One year,No,Mailed check,-0.6092820716034133,-0.4608654001101661,No,-0.5966000320900084,-0.5966000320900084,-0.13534153861507642,4,2,2,-0.06576177140825509,-0.3951948113992445,0,1,3,True,False,False,False,True,False,False
Male,No,Yes,Yes,0.925308196701814,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.48788714277914,-0.10559100703847443,No,-1.4545800122448924,-1.4545800122448924,-0.35834468023660027,1,1,2,-1.055012658184437,-0.8380021547843793,1,2,3,False,False,True,True,False,False,False
Male,No,Yes,Yes,1.2961659146483886,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.4932466846192962,0.05155495244670188,No,-1.4755968709045968,-1.4755968709045968,-0.1924306907513535,1,1,1,-1.055012658184437,-0.7912323791831966,1,2,1,False,False,True,True,False,False,False
Male,Yes,Yes,No,1.1291286375321483,No,No phone service,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),-0.9426293668523149,0.4167986283122628,No,-0.9275742730380242,-0.9275742730380242,-0.1583704784163751,2,2,1,-1.055012658184437,-0.2022738896538868,1,1,0,True,False,False,False,True,False,False
Female,No,No,No,-0.03718284843144459,Yes,No,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),0.05290038710963481,0.1605376060633726,No,0.09835220251848517,0.09835220251848517,-0.5355046673878413,4,3,1,0.6591623031757442,0.26520835449044455,0,0,0,True,False,False,False,True,False,False
Female,Yes,No,No,-0.3451032456934132,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),-1.4932466846192962,-0.8249740822192122,No,-1.4862308685986068,-1.4862308685986068,-0.07941897251445654,1,2,1,-1.055012658184437,-1.1139925414603955,0,1,0,False,False,True,True,False,False,False
Male,Yes,Yes,No,0.08053825404152173,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1.3436274163254096,0.6501348498713018,No,1.3773714077772659,1.3773714077772659,-0.4922586342240258,5,3,3,1.235007287882481,1.074071234829373,1,0,2,False,True,False,False,False,False,True
Female,Yes,No,No,0.8718687965981413,Yes,No,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,1.055290659990974,1.1886042323412316,No,1.0979216631805995,1.0979216631805995,-0.5735215591550187,5,2,2,0.9616197424503081,1.2189834011322531,0,1,3,False,True,False,False,False,False,True
Male,No,No,No,-1.6443435132739284,No,No phone service,No,No,No,No,No,No,Month-to-month,No,Mailed check,-1.349446579932248,-1.865092914373966,No,-1.3484909361646271,-1.3484909361646271,-0.009353913158557138,0,3,2,-2.6618647906246133,-1.8840191644082067,1,0,3,True,False,False,True,False,False,False
Female,No,Yes,No,0.0028558511020371257,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0.2902998948830396,0.28381392110629267,No,0.36464760692562614,0.36464760692562614,-0.8851760683664464,5,3,3,1.235007287882481,0.4342379496908979,0,0,2,True,False,False,False,False,True,False
Female,No,No,No,0.2972052803316758,Yes,No,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,0.005199492384523714,0.32208310147623953,No,-0.1250498303160054,-0.1250498303160054,1.533802050151511,4,2,3,0.6591623031757442,0.35885154213166165,0,1,2,True,False,False,False,True,False,False
Female,No,No,Yes,-0.29764816640317676,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.48788714277914,-0.7843601224968334,No,-1.4703564534050895,-1.4703564534050895,-0.19102967592772999,1,1,2,-1.055012658184437,-1.0941514884970691,0,2,3,False,False,True,True,False,False,False
Female,No,Yes,Yes,1.104454260377096,Yes,No,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),-0.31266846334418624,0.773308490439322,No,-0.29504465650976586,-0.29504465650976586,-0.19911539536101133,3,2,1,-0.06576177140825509,0.34636919372325004,0,1,1,True,False,False,False,True,False,False
Male,No,No,No,-0.07808393064536283,Yes,No,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,-0.4328741917438643,-0.047870211597450245,No,-0.36468131707919554,-0.36468131707919554,-0.7682884159325696,2,3,3,-0.5152207685066297,-0.08824010650233079,1,0,2,True,False,False,False,True,False,False
Male,Yes,Yes,No,1.249409395739648,No,No phone service,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,-0.7429589517191146,0.640319565541843,No,-0.6849117004260827,-0.6849117004260827,-0.6402891176351418,3,1,3,-0.5152207685066297,0.00910568800591415,1,2,2,True,False,False,False,True,False,False
Male,No,Yes,Yes,0.19168912608241448,Yes,No,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,-0.3259958602687242,0.14517830486594427,No,-0.36551869593057834,-0.36551869593057834,0.46139494138683107,3,3,2,-0.06576177140825509,0.08675408379924066,1,0,3,True,False,False,False,True,False,False
Female,No,Yes,No,1.1291286375321483,Yes,No,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,1.0313097497313128,1.3592910527251842,No,1.0580150103576857,1.0580150103576857,-0.38215082859157284,4,2,3,0.9616197424503081,1.2820084469818378,0,1,2,False,True,False,False,False,False,True
Female,No,Yes,Yes,1.0795619815622108,No,No phone service,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),-0.09043731334350784,0.8597131687736153,No,-0.08845018893826788,-0.08845018893826788,-0.026287682042512747,5,1,1,0.9616197424503081,0.5128681507905177,0,2,0,True,False,False,False,True,False,False
Male,No,No,No,-0.3451032456934132,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-1.518294753560608,-0.7672343699584886,No,-1.4035875888908644,-1.4035875888908644,-1.2154526336890263,1,2,2,-1.055012658184437,-1.1418304813156748,1,1,3,False,False,True,True,False,False,False
Female,No,Yes,Yes,-1.0820895629741363,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),-1.541609475349578,-1.3966999434205545,No,-1.5926416016102596,-1.5926416016102596,0.5373289245083583,1,2,1,-1.055012658184437,-1.4615686066170677,0,1,1,False,False,True,True,False,False,False
Female,No,No,No,0.2626105237008902,Yes,Yes,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.1590534192055792,0.7442270893312458,No,1.1736286223652805,1.1736286223652805,-0.24723907837804873,4,3,3,0.9616197424503081,1.0559215313088999,0,0,2,False,True,False,False,False,False,True
Female,No,Yes,No,0.9516316749382007,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1.1175781530908966,1.2786322377608836,No,1.193165268541783,1.193165268541783,-0.9698265164495603,5,3,3,1.235007287882481,1.2810537796722754,0,0,2,False,True,False,False,False,False,True
Male,No,No,Yes,-0.11990162427700896,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-1.5129221364298944,-0.6982873745528699,No,-1.4968661788164033,-1.4968661788164033,-0.17605871359143288,1,2,2,-1.055012658184437,-1.074315544792845,1,1,3,False,False,True,True,False,False,False
Male,No,No,No,-0.855590292170263,Yes,No,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,0.31475830383987985,-0.4511225985156873,No,0.4581853136838015,0.4581853136838015,-1.6848146603160312,2,3,3,-0.5152207685066297,-0.04809245629341371,1,0,2,False,True,False,False,False,True,False
Male,No,No,No,-1.169363051421521,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),-1.5039740778658233,-1.4344595286702226,No,-1.537416338164554,-1.537416338164554,0.3525694979868814,1,3,1,-1.055012658184437,-1.4799455740134675,1,0,1,False,False,True,True,False,False,False
Male,No,Yes,No,1.0795619815622108,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.356329105975034,1.4058486865456503,No,1.296591882865628,1.296591882865628,0.6429792659849978,5,3,3,1.235007287882481,1.4603291555640645,1,0,2,False,True,False,False,False,False,True
Male,No,Yes,Yes,1.2961659146483886,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),1.6838149469257215,1.6851000412948516,No,1.6723935306477347,1.6723935306477347,0.02456750927919805,7,1,1,1.7144859800593935,1.7117286725119825,1,2,1,False,True,False,False,False,False,True
